24/05 12:21:00 FINE sim.Admin|Log for simulation 7 started
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.03928019734572369
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.036
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.04105473463575316
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.03948489297678633
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.038898755228230636
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.03647726015483871
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.03796879255236318
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.0362519160659548
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.03901114913258922
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.039342289812444926
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.04003465059498789
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.03647624266920324
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.04138486652252034
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.0412420820032387
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.03945788766824282
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.03952320846460308
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.039260329631855106
24/05 12:21:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.0363368003028598
24/05 12:21:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
24/05 12:21:30 SEVERE demand.CampaignImpl|Campaign #2040762124 impressed while over limit. Current cost: 7.021597796649639 Budget limit: 7.02
24/05 12:21:30 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #2040762124 advertiser name: DummyAdnetwork-2
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-7
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-3
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-6
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-5
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is adv1
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-4
24/05 12:21:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #2040762124 due to limit. My name is DummyAdnetwork-2
24/05 12:21:30 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #2040762124 advertiser name: DummyAdnetwork-2
24/05 12:21:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 90
24/05 12:21:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1460996177134081 Cmp ID: 796522978 Cmp Bid: 66
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16030608920174122 Cmp ID: 796522978 Cmp Bid: 84
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14628156147617993 Cmp ID: 796522978 Cmp Bid: 127
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1927351564672256 Cmp ID: 796522978 Cmp Bid: 385
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13349677744593247 Cmp ID: 796522978 Cmp Bid: 307
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1971006681703184 Cmp ID: 796522978 Cmp Bid: 46
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15847928440003817 Cmp ID: 796522978 Cmp Bid: 233
24/05 12:21:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16285686077878048 Cmp ID: 796522978 Cmp Bid: 518
24/05 12:21:40 INFO sim.Simulation|***** START OF TIME 4 *****
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1603784651 at price 1.657
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1603784651 at price 1.657
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2040762124 at price 7.02
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2040762124 at price 7.02
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #490571918 at price 1.657
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #490571918 at price 1.657
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1738176521 at price 5.167
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1738176521 at price 5.167
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1084155425 at price 6.507
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1084155425 at price 6.507
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #465184002 at price 1.657
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #465184002 at price 1.657
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #849561542 at price 3.116
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #849561542 at price 3.116
24/05 12:21:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1400708956 at price 1.477
24/05 12:21:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1400708956 at price 1.477
24/05 12:21:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=796522978, reachImps=729, dayStart=5, dayEnd=7, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.2355752355517233, mobileCoef=2.485448558667737, budgetMillis=0, advertiser=null]
24/05 12:21:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0adv1: 1.0DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0DummyAdnetwork-2: 1.0
24/05 12:21:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=796522978, reachImps=729, dayStart=5, dayEnd=7, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.2355752355517233, mobileCoef=2.485448558667737, budgetMillis=84, advertiser=DummyAdnetwork-2]
24/05 12:21:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork[efday=4, level=0.81, price=0.13954836075387306] DummyAdnetwork-7[efday=4, level=0.5314410000000002, price=0.0579213373495574] adv1[efday=4, level=0.9, price=0.1755671161848128] DummyAdnetwork-6[efday=4, level=0.5904900000000002, price=0.07472530750769774] DummyAdnetwork-5[efday=4, level=0.6561000000000001, price=0.09533558263960777] DummyAdnetwork-4[efday=4, level=0.47829690000000014, price=0.0] DummyAdnetwork-3[efday=4, level=1.0, price=0.19508719537365599] DummyAdnetwork-2[efday=4, level=0.7290000000000001, price=0.12498849917503131] 
24/05 12:21:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@fa0784f event: tau.tac.adx.messages.UserClassificationServiceNotification@23aa7439
24/05 12:21:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=196369530, reachImps=1280, dayStart=6, dayEnd=15, targetSegment=[HIGH_INCOME, FEMALE, YOUNG], videoCoef=2.9896525135851033, mobileCoef=1.69832559629699, budgetMillis=0, advertiser=null]
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 6.058544459423416E-7
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 1.960911546683378E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 5.526320069837205E-5
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 1.7287415318652407E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 7.924721531976276E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 7.682627129289932E-7
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 4.939237610355028E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 3.50820545915584E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.0017481674534299662
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 7.613713318697982E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 1.2112549771086722E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 3.9080971469961323E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0015363676074682303
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 9.561959492322799E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 2.864698548426115E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 7.303876887185352E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 8.376570447670516E-9
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 4.2248568025256625E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 1.526801584030577E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 4.2997002556194325E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0010863315346569813
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 5.816126822658041E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 2.4944597246577457E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 3.4455107216289113E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0017525756732081107
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 2.0663579316952804E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.0010412445475788156
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 3.9642015433885396E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 7.020139228156823E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 4.937380160559209E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 9.558065357527191E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 4.5734173302524326E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 5.137337194604482E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 9.752231512257076E-5
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.0013057654367233079
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 4.5185708611427777E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.002365643624496689
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 5.903712449501515E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 3.032884594410642E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 8.681136240861444E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0010638083896526958
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 3.035904366597454E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 5.104316156232484E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0037770641319359566
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.002759253926175811
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 4.1822009318430556E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 8.341435883793126E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 6.44632048987666E-5
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 1.2119856053242924E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 4.5708095463191765E-6
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 1.4987632642918068E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.001009970409593113
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 3.663334259557555E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 4.2800373973340695E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 2.728245328470665E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0013679217882095124
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 1.9337417814477254E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 7.869310311603979E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 2.5197452053533627E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 3.1638536343079536E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 4.6232893815801543E-4
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.025270287157710618
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.02632398438384034
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.02192006701341575
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.025527758758248923
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.023272278660248048
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.025708277935215768
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.023898778581850376
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.023435545686048248
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.023990840850920788
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.024648864767563197
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.026095573147547672
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.02715735324969947
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.027378097447160916
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.026295340920534885
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.023740728831076904
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.023996837617470942
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.025883575831747385
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.036
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.02187094728930762
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.02345747535149878
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.021599999999999998
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.025614856270389303
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.023743459420012606
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.02277013171611757
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.021822051852633785
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.022053962900076725
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.025602152607836538
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.02715619242053237
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.024597405322586984
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.021599999999999998
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.023827793989769263
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.02505693402367444
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.022172495297037294
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.021599999999999998
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.02342064292389472
24/05 12:21:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.022045405720722073
